Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25123.3179899728
Kenya,KEN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-0.21700613724307
Kenya,KEN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-1.60954707362589
Kenya,KEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.06247998585208
Kenya,KEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,11.3882521495576
Kenya,KEN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,11.5112770433112
Kenya,KEN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.4659565444487
Kenya,KEN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,7.86756505163395
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2988.07328220834
Kiribati,KIR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Kiribati,KIR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Kiribati,KIR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Kiribati,KIR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Kiribati,KIR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Kiribati,KIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Kiribati,KIR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.9313539896828
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2110.11727296233
"Korea, Dem. People’s Rep.",PRK,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Korea, Dem. People’s Rep.",PRK,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Korea, Dem. People’s Rep.",PRK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
"Korea, Dem. People’s Rep.",PRK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
"Korea, Dem. People’s Rep.",PRK,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
"Korea, Dem. People’s Rep.",PRK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Korea, Dem. People’s Rep.",PRK,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
"Korea, Rep.",KOR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.3117169935804
"Korea, Rep.",KOR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.9930478717986
"Korea, Rep.",KOR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,35.6824865344747
"Korea, Rep.",KOR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,35.5942680519746
"Korea, Rep.",KOR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,35.4976060141811
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.918111921952
"Korea, Rep.",KOR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.772835925176
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35760.734442377
Kosovo,XKX,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Kosovo,XKX,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.05874611612988
Kosovo,XKX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-0.886704325755307
Kosovo,XKX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.0090326768531
Kosovo,XKX,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.7105449308663
Kosovo,XKX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.5752973690931
Kosovo,XKX,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9781.01967903813
Kuwait,KWT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.3147115921927
Kuwait,KWT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,20.4265289346127
Kuwait,KWT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.2589772374562
Kuwait,KWT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,32.8013615023746
Kuwait,KWT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.0370912942825
Kuwait,KWT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.4280849236946
Kuwait,KWT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,7.57107674635152
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,75042.1419674516
Kyrgyz Republic,KGZ,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-10.248260010952
Kyrgyz Republic,KGZ,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-5.22487288042785
Kyrgyz Republic,KGZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-8.30194657522344
Kyrgyz Republic,KGZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.2131723856354
Kyrgyz Republic,KGZ,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.7040315217525
Kyrgyz Republic,KGZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.6714692626578
Kyrgyz Republic,KGZ,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.16616808683326
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3453.36074582615
Lao PDR,LAO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-7.60089987187802
Lao PDR,LAO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-4.40707413811647
Lao PDR,LAO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,13.6631992181796
Lao PDR,LAO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.7511895586763
Lao PDR,LAO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,11.2515572646811
Lao PDR,LAO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.5566516038959
Lao PDR,LAO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6075.9527986298
Latvia,LVA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2.45664094141603
Latvia,LVA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-1.27304251236892
Latvia,LVA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.7032543123486
Latvia,LVA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.7253771076035
Latvia,LVA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.8494907603574
Latvia,LVA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.6120047118723
Latvia,LVA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.92219754374067
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24830.9342854527
Lebanon,LBN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-10.921922387186
Lebanon,LBN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-11.5375119384279
Lebanon,LBN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1.65829282484132
Lebanon,LBN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,7.43046491803068
Lebanon,LBN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,7.50685215568247
Lebanon,LBN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.1427840261112
Lebanon,LBN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,1.75793783351742
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12695.4101431083
Lesotho,LSO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,15.117144311395
Lesotho,LSO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,12.9601383939423
Lesotho,LSO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-9.29169035960922
Lesotho,LSO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,31.5918867169054
Lesotho,LSO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,28.4254442049672
Lesotho,LSO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.7290945003398
Lesotho,LSO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,11.5068680742413
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3062.06883551349
Liberia,LBR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-73.3000565705608
Liberia,LBR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-58.1964429112682
Liberia,LBR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-66.9223103556815
Liberia,LBR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-30.9573343801366
Liberia,LBR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-33.9494136436638
Liberia,LBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.1573245199874
Liberia,LBR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1309.26956499188
Libya,LBY,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Libya,LBY,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Libya,LBY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Libya,LBY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Libya,LBY,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Libya,LBY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Libya,LBY,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15403.5732227291
Liechtenstein,LIE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Liechtenstein,LIE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Liechtenstein,LIE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Liechtenstein,LIE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Liechtenstein,LIE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Liechtenstein,LIE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Liechtenstein,LIE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Lithuania,LTU,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Lithuania,LTU,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Lithuania,LTU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.2173091464527
Lithuania,LTU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.7713892043328
Lithuania,LTU,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,19.4744052176747
Lithuania,LTU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.2149830196006
Lithuania,LTU,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.55371182259442
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28823.8128915519
Luxembourg,LUX,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.1616867783045
Luxembourg,LUX,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.6986694441081
Luxembourg,LUX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,53.3550982249233
Luxembourg,LUX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.559661557921
Luxembourg,LUX,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,30.0234548322718
Luxembourg,LUX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.3239390426823
Luxembourg,LUX,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.5461239360772
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,103750.775104054
"Macao SAR, China",MAC,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Macao SAR, China",MAC,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,53.5000025243657
"Macao SAR, China",MAC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,64.3008395612526
"Macao SAR, China",MAC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,50.3757192597696
"Macao SAR, China",MAC,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,54.8072614429137
"Macao SAR, China",MAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.1244433523921
"Macao SAR, China",MAC,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,2.54239136773666
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,107069.595634601
Madagascar,MDG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,5.24974466534319
Madagascar,MDG,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.56560425248534
Madagascar,MDG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.5527752289284
Madagascar,MDG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.9196536440988
Madagascar,MDG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.3634829319154
Madagascar,MDG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.9918879280206
Madagascar,MDG,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.01198130874282
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1718.59753219304
Malawi,MWI,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-16.0193294007106
Malawi,MWI,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-13.0861154346304
Malawi,MWI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.60862013495833
Malawi,MWI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,8.13309567574247
Malawi,MWI,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,8.36036220329291
Malawi,MWI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,12.2216244181233
Malawi,MWI,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.91879170961642
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1220.22958748064
Malaysia,MYS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,10.765982425719
Malaysia,MYS,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,11.9636594778878
Malaysia,MYS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,32.9516092990218
Malaysia,MYS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.3991742477683
Malaysia,MYS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.1957598369212
Malaysia,MYS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.4242141279809
Malaysia,MYS,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.42577920218601
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27116.5762566726
Maldives,MDV,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Maldives,MDV,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Maldives,MDV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Maldives,MDV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Maldives,MDV,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Maldives,MDV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Maldives,MDV,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13546.0502260319
Mali,MLI,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Mali,MLI,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Mali,MLI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,5.20867598185505
Mali,MLI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,15.4368332627326
Mali,MLI,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.793245516345
Mali,MLI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.7608935761815
Mali,MLI,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.77347989017839
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2053.12857449103
Malta,MLT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Malta,MLT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,20.3231463247686
Malta,MLT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.4891012464361
Malta,MLT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.2458899603341
Malta,MLT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.8268437833808
Malta,MLT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.8647503639262
Malta,MLT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.90174831018697
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,36195.5631907797
Marshall Islands,MHL,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Marshall Islands,MHL,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,15.5101001863476
Marshall Islands,MHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-30.7363314323373
Marshall Islands,MHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,32.6594432822341
Marshall Islands,MHL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,24.3003536319538
Marshall Islands,MHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.4869170273867
Marshall Islands,MHL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,3.77292800201084
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3519.21814540136
Mauritania,MRT,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-11.6320329411364
Mauritania,MRT,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-0.931574185137012
Mauritania,MRT,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.3913273465214
Mauritania,MRT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.342956383237
Mauritania,MRT,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.0939231102358
Mauritania,MRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,54.9231408392189
Mauritania,MRT,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3937.94710772076
Mauritius,MUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-6.28479779577843
Mauritius,MUS,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-9.93741180935887
Mauritius,MUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.3627044131029
Mauritius,MUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.0717260371685
Mauritius,MUS,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,14.81501271874
Mauritius,MUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.0910627895573
Mauritius,MUS,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.909822807415594
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20162.9966825227
Mexico,MEX,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,7.34954921782384
Mexico,MEX,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,5.46854190254386
Mexico,MEX,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.1062130919055
Mexico,MEX,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.7116055085002
Mexico,MEX,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.2613863888965
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.2767500124052
Mexico,MEX,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.647423646101005
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18284.8828438085
"Micronesia, Fed. Sts.",FSM,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
"Micronesia, Fed. Sts.",FSM,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
"Micronesia, Fed. Sts.",FSM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
"Micronesia, Fed. Sts.",FSM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
"Micronesia, Fed. Sts.",FSM,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
"Micronesia, Fed. Sts.",FSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Micronesia, Fed. Sts.",FSM,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,6.0583842083456
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3354.50839527417
Moldova,MDA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,11.924167639829
Moldova,MDA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,8.351646824564
Moldova,MDA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-1.9447671846169
Moldova,MDA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,17.7915049903178
Moldova,MDA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.8156407973618
Moldova,MDA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.5950090358634
Moldova,MDA,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.676003691214797
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6082.84189438093
Monaco,MCO,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Monaco,MCO,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..
Monaco,MCO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,..
Monaco,MCO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..
Monaco,MCO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,..
Monaco,MCO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Monaco,MCO,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Mongolia,MNG,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-0.550714465976229
Mongolia,MNG,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.3690967992506
Mongolia,MNG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.4168228139373
Mongolia,MNG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.6955656796435
Mongolia,MNG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.5448493786137
Mongolia,MNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.4126461445566
Mongolia,MNG,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,4.10848824456142
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12100.1273474548
Montenegro,MNE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..
Montenegro,MNE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,-2.2759322526434
Montenegro,MNE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1.6423259795015
Montenegro,MNE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,9.11751390901809
Montenegro,MNE,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,8.92208822591432
Montenegro,MNE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.0951590800632
Montenegro,MNE,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16337.2537908133
Morocco,MAR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.1951010750515
Morocco,MAR,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,18.2434006405906
Morocco,MAR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.2029961030417
Morocco,MAR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.8505432217252
Morocco,MAR,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.4130819983421
Morocco,MAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.8009514651551
Morocco,MAR,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,0.226630902373602
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7822.96804832241
